id,name,symbol,price,circulating_supply,market_cap,volume_24h,percent_change_24h,last_updated
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60769.45533173224,19717293,1198209156226.1768,22657967750.6336,-2.00362319,2024-06-26T20:40:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
1,Bitcoin,BTC,60802.630501177264,19717293,1198863280762.449,22660323016.87084,-1.99314812,2024-06-26T20:41:00.000Z
